YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2016,8,15,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.56,25.29,25.93,20.87,92.69,0.27,97.18,1.63,331.96
2016,8,15,5,21.53,24.33,0.23,0.13,85.82,8.02,10.8,1.04,0.0,0.02,26.9,25.68,26.29,21.36,93.06,0.24,97.21,1.6,319.37
2016,8,15,6,153.37,165.73,0.4,0.16,73.13,68.8,73.98,8.41,0.07,0.35,28.19,26.08,27.13,21.91,88.31,0.26,97.26,2.2,297.93
2016,8,15,7,302.52,359.25,0.45,0.16,60.03,137.7,163.83,17.0,0.29,1.42,29.87,26.08,27.98,21.91,80.25,0.4,97.3,2.77,285.37
2016,8,15,8,433.04,536.45,0.48,0.05,46.95,203.15,246.77,25.63,0.62,3.2,31.62,25.83,28.73,21.55,71.56,0.35,97.33,2.8,279.3
2016,8,15,9,526.66,691.35,0.48,0.16,34.19,247.73,317.6,31.8,0.93,4.73,32.17,25.84,29.01,21.61,69.38,0.45,97.33,2.93,271.37
2016,8,15,10,593.83,814.88,0.48,0.11,22.61,286.48,378.35,37.92,1.24,6.25,32.24,26.21,29.23,22.03,70.56,0.51,97.32,3.13,261.97
2016,8,15,11,602.13,839.35,0.47,0.16,15.43,286.58,385.52,37.23,1.25,6.45,32.28,26.57,29.43,22.52,71.94,0.76,97.29,3.36,256.68
2016,8,15,12,498.05,785.6,0.4,0.16,18.75,238.8,355.08,30.23,0.98,4.95,32.1,26.92,29.51,23.01,74.19,0.69,97.23,3.45,258.39
2016,8,15,13,420.77,681.23,0.36,0.16,29.18,199.85,304.2,24.91,0.74,3.67,31.99,27.04,29.51,23.19,75.19,0.8,97.17,3.33,264.34
2016,8,15,14,261.53,546.1,0.27,0.16,41.62,126.8,242.55,16.27,0.42,2.23,31.74,26.85,29.3,22.95,75.44,0.62,97.13,3.24,270.28
2016,8,15,15,120.07,375.42,0.16,0.14,54.63,57.62,165.0,7.72,0.16,0.77,31.21,26.52,28.87,22.52,76.25,0.6,97.08,3.38,275.57
2016,8,15,16,64.0,202.12,0.12,0.13,67.77,28.7,88.02,3.88,0.05,0.23,30.31,26.29,28.3,22.22,79.06,0.62,97.06,3.27,279.48
2016,8,15,17,24.86,61.08,0.12,0.14,80.49,11.12,26.85,1.48,0.01,0.02,29.1,26.74,27.92,22.83,87.12,1.21,97.03,2.48,279.05
2016,8,15,18,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,28.04,26.66,27.35,22.71,92.12,0.85,97.05,2.05,274.15
2016,8,15,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.68,26.53,27.11,22.52,93.38,0.83,97.08,1.96,269.54
2016,8,15,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.47,26.45,26.96,22.4,94.12,0.91,97.12,1.68,267.07
2016,8,15,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.35,26.26,26.8,22.16,93.75,0.85,97.15,1.24,266.38
2016,8,15,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.23,26.05,26.63,21.85,93.12,1.2,97.16,0.89,266.49
2016,8,15,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.0,25.95,26.48,21.73,93.88,1.57,97.14,0.81,272.75
2016,8,16,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.74,25.9,26.32,21.67,95.0,2.01,97.11,0.99,281.84
2016,8,16,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.55,25.83,26.19,21.61,95.75,2.01,97.08,1.26,284.38
2016,8,16,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.44,25.67,26.05,21.42,95.5,2.5,97.08,1.17,284.69
2016,8,16,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.34,25.52,25.93,21.18,95.19,2.45,97.09,0.91,291.71
2016,8,16,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.26,25.37,25.82,21.0,94.81,2.06,97.1,0.7,296.57
2016,8,16,5,25.85,21.98,0.27,0.13,85.91,9.83,9.7,1.23,0.01,0.02,26.48,25.68,26.08,21.42,95.31,1.38,97.13,0.55,300.96
2016,8,16,6,137.3,151.92,0.36,0.15,73.23,61.12,67.33,7.49,0.06,0.3,27.59,25.87,26.73,21.61,90.25,0.92,97.17,1.16,296.39
2016,8,16,7,293.48,342.92,0.45,0.16,60.12,132.7,155.15,16.3,0.28,1.35,29.72,25.33,27.52,20.94,77.38,0.73,97.2,1.93,297.5
2016,8,16,8,430.94,532.4,0.48,0.05,47.04,203.0,245.02,25.46,0.61,3.15,31.87,25.08,28.48,20.63,67.38,0.63,97.2,2.19,299.31
2016,8,16,9,485.34,669.17,0.45,0.08,34.31,228.85,306.0,29.59,0.86,4.4,32.73,25.01,28.87,20.57,64.0,0.55,97.18,2.41,294.08
2016,8,16,10,541.95,803.7,0.45,0.16,22.8,261.6,370.48,34.36,1.12,5.58,33.17,25.15,29.15,20.75,62.94,0.41,97.13,2.46,276.56
2016,8,16,11,543.88,892.45,0.42,0.16,15.72,267.3,417.38,36.88,1.27,6.5,33.24,25.62,29.43,21.36,64.5,0.49,97.08,2.91,261.5
2016,8,16,12,560.26,860.2,0.45,0.16,19.03,272.0,400.48,36.89,1.24,6.25,32.98,26.03,29.51,21.91,67.06,0.59,97.02,3.39,256.54
2016,8,16,13,532.64,771.48,0.46,0.11,29.4,257.92,359.4,34.84,1.09,5.4,32.56,26.4,29.48,22.4,70.19,0.74,96.96,3.64,258.47
2016,8,16,14,502.88,624.45,0.51,0.09,41.81,237.6,289.9,30.48,0.8,4.23,32.07,26.87,29.47,23.07,74.12,0.92,96.91,3.59,262.38
2016,8,16,15,356.16,438.3,0.47,0.05,54.81,165.2,202.23,20.67,0.41,2.08,31.47,27.23,29.35,23.56,78.31,1.04,96.9,3.31,266.62
2016,8,16,16,185.88,234.48,0.38,0.16,67.95,83.6,105.33,10.31,0.12,0.6,30.83,27.15,28.99,23.44,80.88,1.3,96.92,3.02,271.63
2016,8,16,17,53.12,65.1,0.25,0.16,80.73,23.65,28.92,2.98,0.01,0.05,29.72,27.16,28.44,23.44,86.12,0.24,96.95,2.42,273.52
2016,8,16,18,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,28.57,27.27,27.92,23.56,92.69,0.26,97.0,1.81,267.27
2016,8,16,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,28.18,27.05,27.62,23.25,93.56,0.33,97.06,1.79,263.74
2016,8,16,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.91,26.9,27.4,23.01,94.19,0.43,97.12,1.65,262.64
2016,8,16,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.71,26.83,27.26,22.89,94.88,0.57,97.14,1.37,264.13
2016,8,16,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.58,26.62,27.1,22.64,94.44,0.73,97.14,1.03,270.87
2016,8,16,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.51,26.42,26.97,22.4,93.75,0.79,97.12,0.74,285.36
2016,8,17,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.48,26.23,26.86,22.16,92.88,0.76,97.09,0.47,297.85
2016,8,17,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.41,26.07,26.74,21.91,92.31,0.71,97.08,0.19,318.37
2016,8,17,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.23,26.01,26.62,21.85,93.0,0.71,97.08,0.27,120.96
2016,8,17,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.1,25.93,26.51,21.73,93.25,0.68,97.1,0.65,122.74
2016,8,17,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.0,25.84,26.42,21.61,93.31,0.67,97.14,0.83,108.09
2016,8,17,5,20.77,17.9,0.23,0.14,85.99,7.15,7.67,0.83,0.0,0.02,27.01,26.08,26.55,21.91,94.62,0.65,97.19,0.91,97.43
2016,8,17,6,102.7,126.42,0.27,0.15,73.32,45.4,54.95,5.49,0.05,0.23,27.83,26.51,27.16,22.46,92.44,0.64,97.27,1.32,97.5
2016,8,17,7,231.88,304.48,0.35,0.16,60.21,104.5,133.98,12.88,0.22,1.1,28.87,26.61,27.73,22.58,87.62,0.6,97.34,2.0,112.05
2016,8,17,8,347.66,505.4,0.38,0.16,47.14,163.83,228.17,20.84,0.52,2.73,29.69,26.54,28.12,22.46,83.19,0.4,97.4,2.28,120.26
2016,8,17,9,420.9,698.42,0.38,0.16,34.43,199.75,323.02,26.98,0.81,4.15,30.17,26.08,28.12,21.85,78.88,0.43,97.43,2.25,125.95
2016,8,17,10,519.8,822.62,0.42,0.16,22.98,255.67,383.42,34.63,1.19,5.9,30.4,25.57,27.99,21.18,75.44,0.48,97.41,2.13,129.48
2016,8,17,11,654.52,936.4,0.52,0.16,16.02,325.85,446.33,46.22,1.67,8.62,30.48,25.08,27.78,20.63,73.0,0.49,97.37,1.9,134.0
2016,8,17,12,716.95,914.23,0.57,0.16,19.32,353.0,435.3,49.24,1.75,8.88,30.63,25.05,27.84,20.57,72.12,0.51,97.3,1.49,138.81
2016,8,17,13,714.97,828.12,0.62,0.15,29.62,345.02,394.6,47.1,1.52,7.77,30.83,25.0,27.91,20.51,71.12,0.4,97.25,1.15,140.79
2016,8,17,14,617.6,682.83,0.62,0.14,42.01,295.6,325.55,39.09,1.06,5.45,30.89,24.98,27.94,20.51,70.88,0.32,97.2,1.19,142.98
2016,8,17,15,391.1,491.77,0.52,0.12,55.0,185.25,233.98,23.87,0.5,2.48,30.87,25.38,28.13,21.06,72.62,0.3,97.16,1.45,144.43
2016,8,17,16,214.66,278.62,0.44,0.1,68.13,99.9,131.17,12.28,0.16,0.75,30.61,25.33,27.97,21.0,73.56,0.19,97.17,2.03,140.79
2016,8,17,17,64.3,85.0,0.3,0.16,80.96,29.4,38.62,3.65,0.02,0.08,29.11,25.59,27.35,21.3,81.5,0.15,97.2,2.25,141.78
2016,8,17,18,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.76,25.94,26.85,21.73,89.81,0.11,97.27,2.05,143.83
2016,8,17,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.3,25.65,26.48,21.3,90.75,0.1,97.36,2.19,140.51
2016,8,17,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.99,25.49,26.24,21.12,91.5,0.12,97.44,2.15,131.46
2016,8,17,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.73,25.33,26.03,20.87,92.0,0.19,97.46,2.0,117.27
2016,8,17,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.5,25.15,25.83,20.63,92.19,0.21,97.45,1.82,101.12
2016,8,17,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.43,24.9,25.67,20.39,91.31,0.19,97.42,1.67,86.51
2016,8,18,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.48,24.61,25.55,20.02,89.44,0.18,97.36,1.46,70.98
2016,8,18,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.53,24.33,25.43,19.65,87.56,0.19,97.29,1.29,48.19
2016,8,18,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.73,24.03,25.38,19.35,85.19,0.12,97.24,1.13,20.19
2016,8,18,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.74,23.9,25.32,19.23,84.44,0.05,97.23,1.24,346.49
2016,8,18,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.23,24.0,25.12,19.29,87.5,0.02,97.25,1.64,326.84
2016,8,18,5,28.78,26.4,0.31,0.13,86.07,11.38,11.8,1.46,0.01,0.02,26.41,24.87,25.64,20.32,91.19,0.01,97.29,1.85,320.32
2016,8,18,6,152.68,191.77,0.41,0.16,73.41,70.38,88.88,8.65,0.07,0.35,28.73,25.68,27.21,21.36,83.56,0.02,97.35,2.48,308.86
2016,8,18,7,321.85,402.67,0.49,0.12,60.3,151.12,190.38,19.19,0.34,1.62,31.77,25.33,28.55,20.94,68.81,0.05,97.41,2.54,274.76
2016,8,18,8,504.67,601.77,0.56,0.13,47.23,241.62,285.62,31.52,0.78,4.02,32.93,25.33,29.13,20.94,64.5,0.04,97.44,2.89,263.47
2016,8,18,9,581.34,762.7,0.53,0.16,34.55,281.08,361.88,38.07,1.16,5.95,33.01,25.47,29.24,21.06,64.69,0.09,97.45,3.48,261.36
2016,8,18,10,515.07,870.48,0.42,0.16,23.17,254.1,412.67,35.95,1.23,6.1,32.96,26.02,29.49,21.79,67.0,0.11,97.42,3.97,261.63
2016,8,18,11,552.47,907.45,0.43,0.16,16.31,275.33,429.55,38.88,1.36,6.95,32.94,26.2,29.57,22.03,67.81,0.13,97.38,4.36,263.93
2016,8,18,12,643.48,881.9,0.52,0.16,19.61,313.88,416.75,43.12,1.48,7.55,32.69,26.33,29.51,22.22,69.31,0.16,97.32,4.72,265.73
2016,8,18,13,619.65,790.25,0.54,0.14,29.85,298.85,373.0,40.05,1.27,6.3,32.42,26.48,29.44,22.4,71.0,0.16,97.26,5.02,268.48
2016,8,18,14,496.02,643.62,0.51,0.16,42.21,236.23,302.92,30.99,0.84,4.45,32.1,26.67,29.38,22.71,73.06,0.13,97.2,5.03,272.05
2016,8,18,15,317.48,447.23,0.42,0.08,55.19,150.6,208.77,19.63,0.41,2.02,31.83,26.95,29.39,23.07,75.44,0.13,97.15,4.68,272.59
2016,8,18,16,166.27,236.62,0.34,0.02,68.32,75.92,108.25,9.57,0.12,0.58,31.03,26.95,28.99,23.07,78.88,0.15,97.14,4.02,270.67
2016,8,18,17,52.7,65.23,0.26,0.16,81.2,23.95,29.2,3.08,0.01,0.05,29.6,27.08,28.34,23.25,86.31,0.19,97.13,3.06,270.73
2016,8,18,18,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,28.24,26.68,27.46,22.71,91.12,0.17,97.13,2.67,275.54
2016,8,18,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.8,26.46,27.13,22.4,92.31,0.16,97.13,2.6,276.91
2016,8,18,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.44,26.37,26.9,22.28,93.81,0.18,97.17,2.27,268.62
2016,8,18,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.17,26.32,26.74,22.22,95.0,0.24,97.26,1.76,250.52
2016,8,18,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.05,26.33,26.69,22.22,95.75,0.32,97.37,1.21,209.38
2016,8,18,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.87,26.3,26.58,22.16,96.62,0.44,97.43,1.45,168.51
2016,8,19,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.64,26.17,26.4,21.97,97.19,0.66,97.44,1.86,151.72
2016,8,19,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.45,26.02,26.24,21.79,97.38,0.97,97.44,1.83,138.47
2016,8,19,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.34,25.92,26.13,21.67,97.44,0.92,97.42,1.86,126.63
2016,8,19,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.26,25.79,26.02,21.48,97.19,0.66,97.4,1.77,119.96
2016,8,19,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.29,25.57,25.93,21.18,95.69,0.44,97.39,1.27,101.38
2016,8,19,5,25.88,22.62,0.29,0.13,86.16,9.92,10.2,1.27,0.01,0.02,26.35,25.62,25.98,21.24,95.75,0.23,97.4,1.01,62.24
2016,8,19,6,130.62,173.65,0.34,0.15,73.51,60.08,79.58,7.55,0.06,0.3,27.28,26.04,26.66,21.79,92.88,0.11,97.45,1.47,35.89
2016,8,19,7,276.65,383.58,0.42,0.15,60.39,129.58,180.25,16.84,0.3,1.45,28.75,25.55,27.15,21.18,82.94,0.08,97.5,1.5,49.24
2016,8,19,8,432.52,584.23,0.48,0.16,47.34,206.83,276.38,27.47,0.68,3.52,30.61,24.47,27.54,19.84,69.94,0.08,97.56,1.86,94.09
2016,8,19,9,611.7,746.48,0.56,0.16,34.68,291.67,353.0,38.7,1.17,6.0,31.87,23.97,27.92,19.23,63.12,0.09,97.56,2.01,105.76
2016,8,19,10,684.84,853.38,0.56,0.16,23.36,329.95,402.6,44.7,1.5,7.5,33.17,23.72,28.44,18.98,57.75,0.06,97.5,2.2,118.66
2016,8,19,11,655.55,903.58,0.52,0.16,16.62,319.88,426.05,44.13,1.53,7.92,33.77,23.83,28.8,19.17,56.38,0.04,97.43,2.8,131.26
2016,8,19,12,715.27,883.08,0.57,0.16,19.91,345.58,415.9,46.92,1.6,8.17,33.66,24.92,29.29,20.45,60.5,0.03,97.36,3.5,141.62
2016,8,19,13,649.14,792.73,0.56,0.14,30.09,309.85,372.42,41.56,1.31,6.55,33.51,25.46,29.48,21.18,63.06,0.04,97.3,4.3,143.65
2016,8,19,14,404.03,642.35,0.41,0.12,42.41,193.0,300.9,26.73,0.73,3.85,32.64,26.13,29.38,21.97,68.81,0.08,97.29,4.67,144.87
2016,8,19,15,66.57,451.9,0.09,0.12,55.38,31.95,209.8,4.65,0.09,0.5,31.62,26.51,29.06,22.46,74.5,0.11,97.3,4.61,144.8
2016,8,19,16,33.18,247.52,0.07,0.11,68.52,13.92,113.17,2.03,0.02,0.12,30.38,26.83,28.61,22.89,81.38,0.12,97.32,4.04,143.97
2016,8,19,17,9.42,68.12,0.05,0.12,81.43,4.5,30.35,0.66,0.0,0.0,29.05,27.13,28.09,23.25,89.38,0.22,97.37,2.87,141.19
2016,8,19,18,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.92,27.04,27.48,23.13,94.88,0.26,97.43,2.08,132.42
2016,8,19,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.58,26.8,27.19,22.77,95.38,0.22,97.49,1.92,119.48
2016,8,19,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.36,26.51,26.94,22.4,95.06,0.23,97.53,1.86,100.65
2016,8,19,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.23,26.28,26.75,22.09,94.5,0.22,97.54,1.9,79.8
2016,8,19,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.14,26.05,26.6,21.79,93.75,0.18,97.58,2.04,62.35
2016,8,19,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.1,25.83,26.47,21.48,92.69,0.15,97.6,2.23,62.45
2016,8,20,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.01,25.64,26.33,21.24,92.19,0.09,97.57,2.38,77.29
2016,8,20,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.82,25.48,26.15,21.06,92.31,0.05,97.51,2.51,93.21
2016,8,20,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.51,25.24,25.87,20.75,92.69,0.03,97.47,2.67,101.64
2016,8,20,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.19,25.01,25.6,20.51,93.19,0.04,97.48,2.78,105.13
2016,8,20,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,25.88,24.82,25.35,20.26,93.75,0.01,97.49,2.91,107.51
2016,8,20,5,26.65,23.17,0.3,0.14,86.23,10.17,10.3,1.29,0.01,0.02,26.06,25.01,25.54,20.45,93.88,0.01,97.53,3.08,109.72
2016,8,20,6,150.82,175.02,0.4,0.16,73.61,68.67,79.45,8.47,0.07,0.35,27.37,25.7,26.54,21.3,90.56,0.02,97.58,3.97,113.94
2016,8,20,7,309.38,383.35,0.47,0.16,60.48,142.8,178.27,18.11,0.32,1.55,28.48,25.8,27.14,21.42,85.38,0.03,97.63,4.89,123.79
2016,8,20,8,436.78,582.83,0.48,0.16,47.44,205.08,272.85,27.01,0.67,3.5,29.53,25.79,27.65,21.42,80.31,0.03,97.67,5.27,129.89
2016,8,20,9,590.41,745.77,0.54,0.16,34.81,279.83,349.7,37.39,1.13,5.83,30.32,25.94,28.13,21.61,77.44,0.06,97.69,5.36,134.82
2016,8,20,10,698.86,853.42,0.57,0.15,23.56,335.23,400.0,44.98,1.52,7.62,30.83,26.08,28.46,21.79,75.81,0.1,97.68,5.3,138.7
2016,8,20,11,727.09,906.75,0.57,0.16,16.93,351.3,425.88,48.0,1.66,8.83,31.2,26.16,28.68,21.91,74.62,0.17,97.63,5.13,143.3
2016,8,20,12,735.18,878.0,0.59,0.15,20.21,351.75,411.73,47.02,1.59,8.38,31.3,26.19,28.75,21.97,74.25,0.19,97.55,4.91,148.86
2016,8,20,13,692.59,784.02,0.6,0.13,30.34,329.38,366.98,42.95,1.34,6.83,31.2,26.15,28.67,21.91,74.56,0.21,97.47,4.63,153.78
2016,8,20,14,573.18,630.55,0.59,0.11,42.62,269.42,293.83,34.01,0.9,4.6,30.94,26.13,28.54,21.91,75.56,0.19,97.42,4.31,157.2
2016,8,20,15,404.95,437.12,0.54,0.07,55.58,186.85,202.02,22.72,0.45,2.23,30.53,26.32,28.43,22.16,78.25,0.12,97.41,3.78,159.69
2016,8,20,16,205.13,228.98,0.42,0.01,68.71,91.9,103.77,10.96,0.12,0.62,30.01,26.43,28.22,22.34,81.19,0.1,97.42,3.13,161.52
2016,8,20,17,57.39,60.12,0.3,0.16,81.66,25.38,26.58,3.15,0.01,0.05,28.92,26.36,27.64,22.22,86.0,0.01,97.45,2.5,163.32
2016,8,20,18,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.67,26.26,26.97,22.09,92.0,0.01,97.51,1.87,164.74
2016,8,20,19,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.33,26.06,26.69,21.79,92.69,0.01,97.59,1.78,163.95
2016,8,20,20,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,27.06,25.88,26.47,21.55,93.19,0.01,97.67,1.62,160.87
2016,8,20,21,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.77,25.57,26.17,21.12,93.06,0.01,97.7,1.46,153.3
2016,8,20,22,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.42,25.23,25.83,20.69,93.06,0.01,97.69,1.38,141.19
2016,8,20,23,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,26.0,24.96,25.48,20.39,93.88,0.01,97.65,1.38,129.02
2016,8,21,0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,25.65,24.74,25.19,20.08,94.62,0.01,97.59,1.38,117.58
2016,8,21,1,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,25.36,24.55,24.95,19.9,95.19,0.01,97.54,1.39,107.72
2016,8,21,2,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,25.15,24.39,24.77,19.71,95.44,0.01,97.49,1.36,97.57
2016,8,21,3,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,25.08,24.26,24.67,19.53,95.12,0.0,97.48,1.28,92.79
2016,8,21,4,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,25.07,24.14,24.61,19.41,94.5,0.0,97.5,1.19,97.54
2016,8,21,5,26.03,22.0,0.3,0.14,86.31,9.67,9.67,1.21,0.0,0.02,25.44,24.57,25.01,19.96,94.94,0.0,97.54,1.16,107.58
2016,8,21,6,157.43,169.17,0.42,0.16,73.7,70.95,76.1,8.47,0.07,0.33,27.43,25.36,26.4,20.87,88.5,0.0,97.61,1.31,127.97
2016,8,21,7,338.27,377.83,0.52,0.1,60.58,156.15,174.92,19.04,0.32,1.58,29.46,25.3,27.38,20.81,78.38,0.0,97.65,1.49,160.71
2016,8,21,8,483.41,577.0,0.54,0.12,47.54,227.38,268.88,29.09,0.7,3.65,30.51,25.57,28.04,21.18,75.0,0.0,97.68,1.97,166.95
2016,8,21,9,611.73,738.17,0.56,0.13,34.95,288.75,344.15,37.84,1.12,5.75,31.36,26.02,28.69,21.73,73.38,0.01,97.68,2.54,168.27
2016,8,21,10,714.84,848.1,0.59,0.14,23.76,339.6,395.65,44.83,1.45,7.55,31.96,26.43,29.19,22.28,72.62,0.01,97.66,3.01,169.97
2016,8,21,11,795.3,925.3,0.62,0.16,17.23,384.67,434.45,52.53,1.83,9.48,32.36,26.68,29.52,22.64,72.12,0.01,97.61,3.38,171.63
2016,8,21,12,769.8,900.98,0.62,0.16,20.52,369.8,422.0,50.2,1.7,8.83,32.49,26.73,29.61,22.71,71.69,0.01,97.54,3.54,173.41
2016,8,21,13,717.02,811.75,0.62,0.15,30.58,340.4,380.08,45.34,1.41,7.2,32.44,26.68,29.56,22.64,71.69,0.01,97.46,3.52,176.44
2016,8,21,14,601.2,654.2,0.62,0.13,42.84,282.2,304.92,36.16,0.95,4.83,32.23,26.62,29.42,22.58,72.31,0.01,97.4,3.45,181.3
2016,8,21,15,428.23,455.75,0.57,0.1,55.78,196.8,210.55,24.05,0.47,2.3,31.74,26.67,29.2,22.64,74.56,0.0,97.38,3.3,188.44
2016,8,21,16,204.46,240.12,0.43,0.05,68.91,91.25,108.35,10.88,0.12,0.6,31.08,26.89,28.98,22.95,78.44,0.0,97.37,2.77,196.23
2016,8,21,17,56.73,62.45,0.3,0.16,81.9,24.95,27.25,3.06,0.01,0.05,29.86,26.58,28.22,22.52,82.62,0.05,97.39,2.44,202.04
2016,8,21,18,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,28.36,26.78,27.57,22.77,91.12,0.04,97.44,1.85,207.43
