Region,XGBoost,Random Forest,KNN,LSTM,ANN-MLP
Dhangadhi,4.936610756862171,2.148247786935292,-6.2547518315018324,7.701204607691956,-4.946071134355916
Mustang,0.4239303828154546,2.807737393162389,-5.993936507936508,3.115981292302502,2.930848740691704
Nuwakot,-4.624227448946118,0.8102226495726487,-11.105435897435896,-6.215304666969366,-0.7343747552846343
Taplejung,-2.608547491681874,2.0203565781440793,-3.8077625152625156,-1.0891785781884218,-2.477381697863304
