Region,XGBoost,Random Forest,KNN,LSTM,ANN-MLP
Dhangadhi,4.936610756862171,2.1482477869352934,-6.2547518315018324,6.453729586240282,-4.262524201011558
Mustang,0.4239303828154546,2.807737393162388,-5.993936507936508,3.724795468779274,5.905453835105721
Nuwakot,-4.624227448946118,0.810222649572649,-11.105435897435896,-3.493569256094931,1.0162089474410074
Taplejung,-2.608547491681874,2.0203565781440793,-3.8077625152625156,-1.84258095930493,-4.124291448461048
